game_id,Game Date,Home Days Since Last Game,Home Games Last 7 Days,Home Is Back-to-Back,Away Days Since Last Game,Away Games Last 7 Days,Away Is Back-to-Back,Away Team Recent 10 Win Rate,Home Team Recent 10 Win Rate,Home Team Recent 3 Months Win Rate,Away Team Recent 3 Months Win Rate,home_pts_avg_last10,home_reb_avg_last10,home_ast_avg_last10,home_plus_minus_avg_last10,away_pts_avg_last10,away_reb_avg_last10,away_ast_avg_last10,away_plus_minus_avg_last10,target,home_injury_count,away_injury_count
20001183,2001-04-18,2.0,2,False,5.0,2,False,0.5,0.6,0.65,0.5,95.9,39.2,21.0,-1.0,85.3,40.0,21.1,-0.6,0.0,0,0
20001189,2001-04-18,3.0,2,False,1.0,1,True,0.2,0.8,0.625,0.375,96.9,37.7,22.9,1.3,97.4,43.4,24.3,9.8,1.0,0,0
20001184,2001-04-18,2.0,1,False,3.0,1,False,0.6,0.6,0.5,0.65,95.1,42.0,19.8,0.5,98.9,43.1,24.7,6.5,0.0,0,1
40000002,2001-04-21,7.0,1,False,3.0,2,False,0.8,0.8,0.8048780487804879,0.5853658536585366,93.5,44.7,23.6,4.2,98.7,41.6,24.6,-3.4,1.0,0,0
40000001,2001-04-21,4.0,1,False,5.0,2,False,0.4,0.6,0.6829268292682927,0.3902439024390244,95.5,40.5,24.8,1.5,106.2,42.7,23.3,4.9,1.0,0,0
40000003,2001-04-21,4.0,2,False,3.0,2,False,0.6,0.7,0.7073170731707317,0.5609756097560976,85.9,41.3,21.5,-0.1,93.3,46.7,22.8,2.9,0.0,0,0
40000004,2001-04-21,3.0,2,False,3.0,2,False,0.5,0.7,0.7073170731707317,0.6341463414634146,92.7,47.3,21.8,0.4,100.2,43.9,26.5,6.4,0.0,0,0
40000006,2001-04-22,8.0,0,False,7.0,1,False,0.6,0.9,0.7560975609756098,0.5853658536585366,103.4,43.2,24.3,9.2,95.3,38.2,21.0,-1.9,1.0,0,0
40000005,2001-04-22,5.0,2,False,7.0,1,False,0.6,0.7,0.7560975609756098,0.4634146341463415,101.4,43.5,25.7,10.2,98.9,44.6,24.4,3.6,1.0,0,0
40000007,2001-04-22,6.0,1,False,6.0,1,False,0.5,0.7,0.8048780487804879,0.5121951219512195,102.5,48.7,23.2,4.0,94.0,43.5,22.3,-2.9,0.0,1,0
40000008,2001-04-22,4.0,1,False,4.0,1,False,0.4,0.9,0.7317073170731707,0.5121951219512195,90.3,40.6,20.0,6.2,96.5,42.3,26.8,1.7,1.0,0,0
40000009,2001-04-23,2.0,2,False,2.0,2,False,0.6,0.6,0.6904761904761905,0.5476190476190477,86.2,41.4,21.4,-2.2,95.9,45.4,22.4,5.4,0.0,0,0
40000010,2001-04-23,2.0,1,False,2.0,3,False,0.8,0.8,0.8095238095238095,0.5952380952380952,94.5,44.3,23.4,5.6,97.0,41.4,23.9,-4.3,1.0,0,0
40000012,2001-04-24,3.0,2,False,3.0,1,False,0.4,0.6,0.6904761904761905,0.4047619047619047,95.1,40.6,24.4,-0.2,102.9,41.9,21.9,3.5,1.0,0,0
40000011,2001-04-24,3.0,2,False,3.0,2,False,0.4,0.6,0.6904761904761905,0.6190476190476191,90.1,47.3,21.7,-0.8,98.8,45.1,26.4,7.6,1.0,0,0
40000013,2001-04-25,3.0,1,False,3.0,1,False,0.7,0.9,0.7619047619047619,0.5952380952380952,103.8,45.8,24.7,11.2,93.9,38.9,21.0,-3.5,1.0,0,0
40000014,2001-04-25,3.0,1,False,3.0,1,False,0.5,0.6,0.7857142857142857,0.5,100.7,49.0,22.5,4.3,94.5,43.6,23.0,-2.2,1.0,0,0
40000016,2001-04-26,4.0,1,False,4.0,1,False,0.5,0.9,0.7380952380952381,0.5238095238095238,91.6,40.8,20.2,6.8,94.9,43.0,26.2,1.3,0.0,0,0
40000015,2001-04-26,4.0,1,False,4.0,1,False,0.6,0.8,0.7619047619047619,0.4761904761904761,102.2,43.9,25.1,10.6,98.7,44.4,23.8,2.7,1.0,0,0
40000017,2001-04-27,11.0,0,False,9.0,0,False,0.4,0.7,0.6829268292682927,0.4878048780487805,95.8,45.7,21.6,6.5,85.2,40.6,20.2,-5.0,1.0,0,1
40000021,2001-04-28,11.0,0,False,11.0,0,False,0.7,0.9,0.6341463414634146,0.3414634146341463,100.1,43.7,26.5,5.4,93.2,46.6,22.3,2.5,0.0,0,0
40000019,2001-04-28,13.0,0,False,10.0,0,False,0.3,0.9,0.7317073170731707,0.3902439024390244,95.6,41.8,22.8,-6.4,92.4,44.6,22.2,5.5,1.0,0,0
40000018,2001-04-28,10.0,0,False,10.0,0,False,0.6,0.8,0.6829268292682927,0.3902439024390244,101.8,40.5,21.2,1.2,97.2,39.5,24.8,1.7,1.0,0,0
40000020,2001-04-28,10.0,0,False,11.0,0,False,0.5,0.5,0.6341463414634146,0.4878048780487805,95.3,39.2,21.0,-3.0,103.4,45.7,25.1,11.3,1.0,0,0
40000023,2001-04-29,11.0,0,False,11.0,0,False,0.5,0.9,0.7560975609756098,0.4634146341463415,93.2,43.2,22.8,-5.7,103.1,50.3,23.0,6.3,0.0,0,0
40000022,2001-04-29,12.0,0,False,21.0,0,False,0.3,0.4,0.6829268292682927,0.3902439024390244,98.3,43.1,23.5,1.1,105.0,44.8,26.4,12.5,0.0,0,0
40000024,2001-04-29,12.0,0,False,13.0,0,False,0.7,0.8,0.6585365853658537,0.5609756097560976,94.3,43.0,24.7,1.8,89.6,39.8,19.2,3.6,0.0,0,0
40000025,2001-04-30,2.0,1,False,2.0,1,False,0.4,0.9,0.7380952380952381,0.4047619047619047,94.8,41.2,22.3,-6.8,90.7,44.1,20.3,2.5,0.0,0,0
40000029,2001-05-01,3.0,1,False,3.0,1,False,0.6,0.5,0.6341463414634146,0.4878048780487805,96.6,40.5,20.0,-3.2,104.2,46.7,24.1,7.8,0.0,0,0
40000028,2001-05-01,3.0,1,False,3.0,1,False,0.6,0.8,0.6829268292682927,0.4146341463414634,100.4,40.9,20.3,0.1,97.7,40.2,25.5,2.0,1.0,0,0
40000030,2001-05-02,3.0,1,False,3.0,1,False,0.4,0.9,0.7317073170731707,0.45,94.0,42.6,23.1,-5.2,101.7,50.0,21.5,4.3,0.0,0,0
40000031,2001-05-02,4.0,1,False,4.0,1,False,0.7,0.8,0.6190476190476191,0.3414634146341463,98.8,44.6,25.4,4.2,93.4,47.6,21.8,2.4,0.0,0,0
40000032,2001-05-02,3.0,1,False,3.0,1,False,0.7,0.8,0.6585365853658537,0.5476190476190477,93.5,42.8,23.9,0.7,90.0,39.7,18.6,3.1,1.0,0,0
40000034,2001-05-03,9.0,0,False,9.0,0,False,0.5,0.6,0.6904761904761905,0.4186046511627907,93.8,40.9,25.0,-2.3,100.8,42.6,20.0,4.4,0.0,0,1
40000040,2001-05-04,8.0,0,False,8.0,0,False,0.5,0.8,0.7317073170731707,0.4878048780487805,91.7,38.5,19.0,2.9,92.7,42.4,22.7,0.6,0.0,0,0
40000055,2001-05-05,12.0,0,False,2.0,1,False,0.5,0.8,0.8048780487804879,0.4090909090909091,91.1,44.4,21.3,2.8,101.3,41.8,19.5,5.7,1.0,0,0
40000062,2001-05-06,12.0,0,False,2.0,1,False,0.4,0.7,0.6904761904761905,0.4761904761904761,92.6,46.4,21.6,1.9,92.0,42.7,22.8,-0.2,0.0,0,0
40000043,2001-05-06,10.0,0,False,4.0,2,False,0.4,0.8,0.7804878048780488,0.4358974358974359,105.3,46.3,26.5,13.0,100.8,49.2,21.0,4.1,1.0,0,0
40000041,2001-05-06,11.0,0,False,13.0,0,False,0.5,1.0,0.7619047619047619,0.5609756097560976,104.4,47.1,24.1,8.9,95.8,46.0,20.7,8.9,1.0,0,0
40000056,2001-05-07,2.0,1,False,2.0,2,False,0.5,0.8,0.8095238095238095,0.4318181818181818,92.1,45.3,21.9,3.6,98.5,42.3,19.4,4.6,1.0,0,0
40000042,2001-05-08,2.0,1,False,2.0,1,False,0.5,1.0,0.7857142857142857,0.5853658536585366,106.0,47.9,24.8,11.4,97.4,45.5,21.3,8.2,1.0,0,0
40000049,2001-05-08,2.0,1,False,2.0,2,False,0.4,0.8,0.7857142857142857,0.45,106.1,47.0,25.6,12.1,99.7,48.6,20.0,3.1,1.0,0,0
40000057,2001-05-09,8.0,0,False,9.0,0,False,0.3,0.8,0.717948717948718,0.3902439024390244,97.0,41.7,18.7,2.8,93.0,45.0,22.1,3.8,0.0,0,0
40000063,2001-05-09,3.0,1,False,3.0,2,False,0.3,0.6,0.6666666666666666,0.4651162790697674,91.1,45.3,21.0,0.3,92.9,41.2,22.9,1.3,1.0,0,0
40000044,2001-05-10,13.0,0,False,9.0,0,False,0.5,0.7,0.717948717948718,0.45,97.2,44.4,21.1,8.6,104.6,48.3,23.8,9.4,1.0,0,0
40000050,2001-05-11,16.0,0,False,12.0,0,False,0.3,0.6,0.7804878048780488,0.3684210526315789,98.0,48.3,19.1,2.3,105.7,48.1,25.2,12.3,0.0,0,0
40000064,2001-05-11,9.0,0,False,9.0,0,False,0.6,0.8,0.6410256410256411,0.358974358974359,92.7,40.2,22.9,-0.4,92.7,45.3,21.2,1.0,1.0,0,0
40000058,2001-05-12,3.0,1,False,3.0,1,False,0.3,0.7,0.6923076923076923,0.3658536585365853,95.3,40.5,18.3,0.6,92.9,45.9,22.3,5.4,1.0,0,0
40000051,2001-05-13,2.0,1,False,2.0,1,False,0.3,0.6,0.7560975609756098,0.358974358974359,96.4,47.8,18.7,0.5,105.6,49.3,24.2,14.0,0.0,0,0
40000065,2001-05-13,2.0,1,False,2.0,1,False,0.6,0.8,0.65,0.375,94.3,41.4,22.8,4.6,92.8,45.1,20.5,1.0,0.0,0,0
40000045,2001-05-13,3.0,1,False,3.0,1,False,0.6,0.7,0.725,0.4634146341463415,97.6,47.2,21.6,11.1,102.3,47.0,23.4,6.2,1.0,0,0
40000059,2001-05-14,7.0,1,False,7.0,1,False,0.6,0.8,0.8,0.4418604651162791,92.6,46.2,20.9,3.4,95.5,40.8,18.7,0.1,1.0,0,0
40000046,2001-05-15,7.0,1,False,7.0,1,False,0.5,1.0,0.8048780487804879,0.575,98.9,47.2,22.5,2.9,97.3,46.8,21.4,10.8,0.0,0,0
40000066,2001-05-16,7.0,1,False,7.0,1,False,0.4,0.7,0.6585365853658537,0.4883720930232558,92.3,44.3,20.5,0.8,92.8,41.5,22.4,3.9,1.0,0,0
40000047,2001-05-17,4.0,2,False,4.0,2,False,0.6,0.7,0.75,0.4761904761904761,96.8,46.2,21.1,10.7,97.4,47.4,22.1,0.9,0.0,0,0
40000067,2001-05-18,5.0,2,False,5.0,2,False,0.5,0.7,0.6410256410256411,0.3658536585365853,91.8,39.2,21.7,0.0,93.3,43.5,21.1,3.5,1.0,0,0
40000069,2001-05-19,5.0,1,False,6.0,1,False,0.2,0.8,0.8048780487804879,0.3421052631578947,93.2,46.2,21.3,4.6,106.9,48.6,22.7,12.0,0.0,0,0
40000048,2001-05-20,5.0,1,False,5.0,1,False,0.4,0.9,0.7804878048780488,0.5789473684210527,98.9,47.5,22.5,1.8,95.9,44.4,19.3,7.7,1.0,0,0
40000068,2001-05-20,4.0,1,False,4.0,1,False,0.5,0.7,0.6585365853658537,0.5,93.6,43.9,20.2,2.9,93.4,39.3,22.1,1.9,1.0,0,0
40000070,2001-05-21,2.0,2,False,2.0,1,False,0.1,0.8,0.7857142857142857,0.3333333333333333,95.5,45.7,21.1,7.0,105.4,48.9,22.2,11.7,0.0,0,0
40000076,2001-05-22,2.0,2,False,5.0,1,False,0.6,0.7,0.6666666666666666,0.4523809523809524,94.6,42.8,20.1,3.1,99.0,45.8,22.5,1.4,1.0,0,0
40000077,2001-05-24,2.0,2,False,2.0,2,False,0.7,0.7,0.6744186046511628,0.4651162790697674,92.3,43.9,19.6,2.1,97.2,44.8,22.3,-0.1,0.0,0,0
40000071,2001-05-25,17.0,0,False,13.0,0,False,0.4,0.9,0.7631578947368421,0.358974358974359,103.7,48.6,21.7,11.9,94.9,45.7,21.0,5.8,1.0,0,0
40000078,2001-05-26,6.0,1,False,8.0,0,False,0.5,0.9,0.825,0.3684210526315789,94.8,43.3,23.0,1.8,90.9,43.5,19.3,0.2,1.0,0,0
40000072,2001-05-27,2.0,1,False,2.0,1,False,0.4,0.9,0.7692307692307693,0.375,104.0,49.1,22.0,14.1,93.5,44.9,20.4,0.2,1.0,0,0
40000079,2001-05-28,2.0,1,False,2.0,1,False,0.5,0.9,0.8292682926829268,0.3846153846153846,91.6,42.8,22.7,1.6,89.5,43.2,19.4,-0.7,0.0,0,0
40000080,2001-05-30,6.0,1,False,6.0,1,False,0.6,0.6,0.6511627906976745,0.4634146341463415,89.1,43.7,19.6,0.2,89.5,43.5,21.8,-0.2,1.0,0,0
40000081,2001-06-01,4.0,2,False,4.0,2,False,0.5,0.8,0.8048780487804879,0.3846153846153846,89.2,43.4,21.3,-0.4,88.3,43.7,19.8,-0.2,1.0,0,0
40000082,2001-06-03,4.0,1,False,4.0,1,False,0.6,0.6,0.6511627906976745,0.4634146341463415,90.5,43.7,20.5,1.2,91.0,43.5,21.4,1.6,1.0,0,0
40000083,2001-06-06,10.0,0,False,5.0,1,False,0.5,1.0,0.75,0.3684210526315789,104.5,49.7,23.0,15.7,92.9,44.3,21.3,2.4,0.0,0,0
40000084,2001-06-08,2.0,1,False,2.0,2,False,0.4,0.9,0.75,0.3783783783783784,104.0,49.3,22.2,13.3,91.5,44.7,20.2,-0.3,1.0,0,0
40000085,2001-06-10,7.0,1,False,20.0,0,False,0.1,0.7,0.6744186046511628,0.2972972972972973,91.5,44.0,20.2,0.0,103.9,49.5,22.6,12.9,0.0,0,0
40000086,2001-06-13,3.0,1,False,3.0,1,False,0.0,0.7,0.6590909090909091,0.2702702702702703,91.8,44.1,19.7,-0.6,102.7,48.4,22.2,13.1,0.0,0,0
40000087,2001-06-15,2.0,2,False,2.0,2,False,0.0,0.6,0.6590909090909091,0.2631578947368421,91.1,42.6,19.1,-2.8,103.1,47.3,22.4,13.9,0.0,0,0
20100005,2001-10-30,183.0,0,False,144.0,0,False,0.5,0.8,0.0,0.625,93.3,41.8,21.9,-7.6,92.9,42.8,20.0,-2.6,1.0,0,0
20100012,2001-10-30,144.0,0,False,187.0,0,False,0.6,0.9,0.8333333333333334,0.0,103.6,47.4,22.7,12.9,99.0,42.4,22.6,0.2,1.0,0,0
20100004,2001-10-30,182.0,0,False,163.0,0,False,0.6,0.5,0.0,0.6,97.0,40.8,20.2,-3.2,92.7,38.0,22.9,-0.2,1.0,0,0
20100007,2001-10-30,196.0,0,False,197.0,0,False,1.0,0.7,0.0,0.0,99.5,44.8,20.4,3.3,96.4,44.1,22.7,-7.3,1.0,0,0
20100008,2001-10-30,162.0,0,False,196.0,0,False,0.9,0.7,0.6,0.0,93.3,44.3,20.5,-1.8,98.0,43.3,20.7,0.8,1.0,0,0
20100002,2001-10-30,179.0,0,False,196.0,0,False,0.8,0.7,0.0,0.0,89.3,38.8,19.0,1.0,95.9,40.6,19.2,-6.7,1.0,0,0
20100011,2001-10-30,170.0,0,False,200.0,0,False,0.5,0.5,0.0,0.0,99.1,46.9,19.1,0.1,98.1,38.8,23.6,4.8,1.0,0,0
20100003,2001-10-30,196.0,0,False,189.0,0,False,0.4,0.4,0.0,0.0,91.2,39.1,17.5,-8.8,96.5,44.4,24.8,1.4,1.0,0,0
20100010,2001-10-30,181.0,0,False,196.0,0,False,0.6,0.8,0.0,0.0,92.0,44.0,22.7,-6.3,96.7,46.8,24.4,-2.8,0.0,0,0
20100006,2001-10-30,171.0,0,False,195.0,0,False,0.6,0.7,0.5,0.0,92.2,41.0,17.0,-3.7,97.4,50.2,21.4,5.5,1.0,0,0
20100001,2001-10-30,195.0,0,False,200.0,0,False,0.4,0.5,0.0,0.0,96.4,43.0,20.2,0.8,94.7,39.3,20.8,-2.6,0.0,0,0
20100009,2001-10-30,180.0,0,False,149.0,0,False,0.7,0.6,0.0,0.7142857142857143,92.5,40.3,24.6,-3.9,92.3,42.2,21.1,0.6,0.0,0,0
20100015,2001-10-31,191.0,0,False,1.0,1,True,0.6,0.5,0.0,0.6666666666666666,85.0,40.5,19.7,-7.0,92.3,38.0,22.7,-2.3,1.0,0,0
20100013,2001-10-31,196.0,0,False,199.0,0,False,0.9,0.3,0.0,0.0,97.6,39.6,21.3,-0.6,92.4,40.1,18.4,-6.8,0.0,0,0
20100017,2001-10-31,185.0,0,False,201.0,0,False,1.0,0.4,0.0,0.0,95.5,41.9,21.2,-4.0,88.9,48.3,18.9,-17.1,1.0,0,0
20100014,2001-10-31,167.0,0,False,199.0,0,False,0.8,0.6,0.6666666666666666,0.0,95.7,43.1,19.7,6.3,95.6,42.6,21.7,-0.4,1.0,0,0
20100016,2001-10-31,199.0,0,False,1.0,1,True,0.4,0.1,0.0,1.0,91.0,35.4,21.4,-8.1,96.2,43.7,24.3,-1.4,0.0,0,0
20100022,2001-11-01,197.0,0,False,2.0,1,False,0.6,0.6,0.0,0.625,96.3,47.2,23.6,-3.2,95.6,40.1,21.6,2.1,0.0,0,0
20100019,2001-11-01,139.0,0,False,171.0,0,False,0.7,0.6,0.5454545454545454,1.0,92.9,42.9,19.7,-2.9,93.0,41.5,17.9,-2.8,0.0,0,0
20100018,2001-11-01,198.0,0,False,2.0,1,False,0.9,0.6,0.0,1.0,94.4,44.2,21.4,-8.9,96.4,39.6,20.0,-5.9,0.0,0,0
20100025,2001-11-01,197.0,0,False,190.0,0,False,0.5,0.1,0.0,0.0,88.9,47.4,18.6,-15.9,93.6,44.7,23.7,-4.0,0.0,0,0
20100024,2001-11-01,197.0,0,False,158.0,0,False,0.5,0.8,0.0,0.75,97.2,39.9,23.4,2.4,94.5,43.7,20.0,-2.0,1.0,0,0
20100023,2001-11-01,2.0,1,False,139.0,0,False,0.0,0.5,0.0,0.0,94.4,40.9,25.3,-2.4,101.5,47.8,23.2,13.4,0.0,0,0
20100021,2001-11-01,2.0,1,False,2.0,1,False,0.9,0.7,1.0,1.0,98.8,45.6,20.2,2.8,99.4,42.8,19.6,0.7,1.0,0,0
20100031,2001-11-02,201.0,0,False,2.0,1,False,0.8,0.6,0.0,0.0,93.7,49.1,20.3,1.4,92.0,40.1,18.7,-6.8,1.0,0,0
20100028,2001-11-02,2.0,1,False,198.0,0,False,0.7,0.3,0.0,0.0,98.6,41.1,21.9,-1.4,90.0,35.6,21.3,-7.9,1.0,0,0
20100030,2001-11-02,2.0,1,False,184.0,0,False,0.8,0.7,0.75,0.0,95.1,43.3,19.2,4.3,89.3,39.2,18.3,1.9,1.0,0,0
20100027,2001-11-02,184.0,0,False,191.0,0,False,0.7,0.7,0.0,0.0,96.0,45.3,24.9,0.4,100.6,39.7,20.4,2.0,1.0,0,0
20100029,2001-11-02,2.0,1,False,2.0,1,False,0.8,0.5,1.0,1.0,86.6,41.3,20.3,-7.0,95.6,42.3,20.6,-0.7,0.0,0,0
20100026,2001-11-02,168.0,0,False,1.0,1,True,0.6,0.7,0.6666666666666666,0.6666666666666666,91.5,38.4,22.7,-3.5,93.1,42.3,18.7,-1.0,1.0,0,0
20100033,2001-11-02,3.0,1,False,1.0,1,True,0.5,0.9,0.8571428571428571,0.0,101.6,47.0,23.0,12.4,93.2,44.1,23.3,-3.9,1.0,0,0
20100039,2001-11-03,3.0,1,False,1.0,1,True,0.8,0.1,0.0,1.0,89.4,36.2,21.2,-8.1,88.5,38.4,16.9,-2.1,1.0,0,0
20100041,2001-11-03,2.0,2,False,194.0,0,False,0.8,0.7,1.0,0.0,98.8,47.2,20.7,3.7,92.1,41.7,22.3,-5.4,0.0,0,0
20100044,2001-11-03,201.0,0,False,3.0,1,False,1.0,0.8,0.0,1.0,98.2,44.6,18.1,-0.6,91.2,47.0,19.9,-13.5,0.0,0,0
20100042,2001-11-03,2.0,1,False,179.0,0,False,0.5,0.6,0.0,1.0,97.6,46.8,23.9,-2.2,98.2,46.6,18.8,-0.3,0.0,0,0
20100038,2001-11-03,2.0,1,False,186.0,0,False,0.7,0.8,1.0,0.0,99.2,40.1,23.9,2.9,95.1,41.7,24.6,-3.9,0.0,0,0
20100035,2001-11-03,2.0,1,False,190.0,0,False,0.5,0.5,0.0,0.0,93.3,43.9,19.2,-11.0,86.6,39.7,19.9,-7.9,1.0,0,0
20100037,2001-11-03,4.0,1,False,167.0,0,False,0.5,0.5,1.0,0.6666666666666666,90.9,40.4,19.0,-7.1,94.6,42.8,19.8,2.1,1.0,0,0
20100034,2001-11-03,199.0,0,False,4.0,1,False,0.6,0.2,0.0,0.6666666666666666,97.8,39.6,20.5,-4.7,93.2,42.6,19.8,-4.2,1.0,0,0
20100036,2001-11-03,4.0,1,False,1.0,1,True,0.7,0.5,0.0,1.0,95.8,42.7,20.0,0.8,101.2,40.1,20.9,-1.4,0.0,1,0
20100043,2001-11-03,3.0,1,False,2.0,1,False,0.6,0.5,1.0,0.8,95.8,41.1,21.9,-2.6,95.9,42.4,19.8,-4.2,0.0,0,0
20100040,2001-11-03,155.0,0,False,4.0,1,False,0.4,0.8,0.6666666666666666,0.0,95.4,39.0,22.1,1.5,98.1,40.6,21.8,0.7,1.0,0,0
20100049,2001-11-04,3.0,1,False,5.0,1,False,0.7,0.1,0.0,1.0,93.1,47.4,20.5,-10.2,93.2,40.7,20.5,-7.0,1.0,0,0
20100045,2001-11-04,3.0,1,False,2.0,2,False,0.6,0.0,0.0,0.6666666666666666,91.0,49.0,20.5,-9.5,92.9,41.7,19.1,-3.0,0.0,0,0
20100046,2001-11-04,2.0,1,False,4.0,2,False,0.4,0.8,0.75,0.5,93.1,38.9,23.6,-2.2,96.4,45.1,25.4,0.9,1.0,0,0
20100047,2001-11-04,2.0,1,False,3.0,2,False,0.8,0.6,1.0,0.5,95.5,47.9,20.8,3.4,98.8,40.8,20.5,-2.0,1.0,0,0
20100051,2001-11-04,2.0,2,False,1.0,1,True,0.6,0.9,0.8571428571428571,0.0,104.5,47.2,23.6,14.0,94.2,42.0,25.0,-1.5,1.0,0,0
20100050,2001-11-04,5.0,1,False,1.0,2,True,0.6,0.5,0.3333333333333333,0.6666666666666666,98.8,47.1,18.2,1.9,96.5,42.6,19.2,-4.0,1.0,0,0
20100048,2001-11-04,5.0,1,False,204.0,0,False,0.6,0.7,0.0,0.0,91.7,43.7,22.1,-7.1,97.9,47.1,21.3,4.7,0.0,0,0
20100052,2001-11-05,6.0,1,False,6.0,1,False,0.6,0.5,1.0,1.0,100.1,42.5,21.4,1.9,97.2,38.7,23.3,0.2,0.0,0,0
20100053,2001-11-05,2.0,1,False,6.0,1,False,1.0,0.7,0.0,1.0,101.2,45.9,18.2,0.0,92.9,43.7,19.2,-8.9,1.0,0,0
20100060,2001-11-06,3.0,3,False,7.0,1,False,0.6,0.6,0.6666666666666666,0.0,99.1,47.4,21.2,4.7,97.6,46.5,23.1,-3.6,1.0,0,0
20100059,2001-11-06,7.0,1,False,3.0,1,False,0.5,0.8,1.0,0.6666666666666666,91.6,41.4,19.5,-5.1,93.7,42.8,19.6,-0.4,1.0,0,0
20100057,2001-11-06,4.0,2,False,3.0,2,False,0.8,0.8,1.0,1.0,90.6,42.1,22.6,-4.6,88.2,39.5,17.0,-1.9,1.0,0,0
20100055,2001-11-06,3.0,2,False,3.0,1,False,0.5,0.4,0.0,0.0,92.9,43.5,19.2,-1.8,100.8,47.2,19.1,4.2,0.0,2,0
20100058,2001-11-06,7.0,1,False,3.0,2,False,0.7,0.7,0.5,0.5,94.4,41.8,18.3,-7.4,103.0,43.3,22.0,-0.2,1.0,0,0
20100054,2001-11-06,5.0,1,False,2.0,3,False,0.4,0.5,0.5,0.6666666666666666,91.9,42.7,19.2,-5.7,97.1,44.3,25.0,-1.1,0.0,0,0
20100061,2001-11-06,2.0,2,False,4.0,1,False,1.0,0.6,0.0,1.0,92.9,42.3,21.2,-7.6,89.0,50.0,18.666666666666668,-9.333333333333334,1.0,0,0
20100056,2001-11-06,4.0,2,False,1.0,2,True,0.5,0.5,0.5,0.5,84.7,40.5,19.3,-9.1,100.6,40.6,24.2,2.4,1.0,0,0
20100062,2001-11-06,3.0,2,False,2.0,2,False,0.6,0.4,0.5,0.5,91.8,38.9,19.9,-9.3,94.1,41.8,25.0,-2.4,1.0,0,0
20100069,2001-11-07,2.0,2,False,1.0,2,True,1.0,0.8,0.5,1.0,100.8,45.8,18.4,2.0,92.0,45.5,20.5,-10.0,1.0,0,0
20100067,2001-11-07,4.0,2,False,6.0,1,False,0.6,0.2,0.5,0.5,88.5,36.5,21.5,-6.9,95.8,47.4,21.5,5.1,0.0,0,0
20100068,2001-11-07,6.0,1,False,2.0,1,False,1.0,0.5,0.0,1.0,93.1,40.6,24.6,-3.7,91.8,44.0,19.5,-9.9,1.0,0,0
20100064,2001-11-07,3.0,2,False,4.0,2,False,0.9,0.8,0.8,0.5,94.8,39.7,23.9,-1.2,95.1,48.7,20.8,-8.4,1.0,0,0
20100065,2001-11-07,8.0,0,False,5.0,2,False,0.7,0.7,1.0,0.5,89.8,39.3,17.3,-2.7,92.7,42.4,19.3,-5.7,1.0,0,0
20100063,2001-11-07,5.0,2,False,3.0,2,False,0.8,0.3,0.5,0.6666666666666666,98.4,41.3,22.0,0.5,96.6,40.7,20.5,-4.0,1.0,0,0
20100066,2001-11-07,5.0,1,False,1.0,2,True,0.5,0.7,1.0,0.0,95.3,42.6,24.9,0.5,100.7,46.3,19.8,3.2,1.0,0,0
20100076,2001-11-08,2.0,2,False,1.0,2,True,1.0,0.6,0.3333333333333333,1.0,96.2,43.2,22.2,-4.4,93.8,43.3,19.3,-9.4,1.0,0,0
20100072,2001-11-08,5.0,1,False,5.0,1,False,0.6,0.8,0.6666666666666666,1.0,95.5,39.4,21.9,1.2,85.2,40.4,20.2,-7.7,1.0,0,0
20100077,2001-11-08,2.0,2,False,7.0,1,False,0.9,0.4,0.6666666666666666,1.0,91.6,38.4,19.9,-6.9,103.3,47.0,18.9,4.6,1.0,0,0
20100070,2001-11-08,6.0,1,False,4.0,3,False,0.7,0.7,0.75,0.8333333333333334,93.7,42.7,19.2,-1.0,94.0,41.0,18.6,-5.5,0.0,0,0
20100071,2001-11-08,5.0,1,False,2.0,2,False,0.5,0.5,1.0,0.6666666666666666,90.3,41.0,19.3,-6.4,100.3,41.9,24.0,2.5,1.0,0,0
20100074,2001-11-08,2.0,1,False,2.0,1,False,0.6,0.8,1.0,0.5,94.2,41.9,20.5,-3.4,98.9,45.4,22.7,-2.1,1.0,0,0
20100075,2001-11-08,2.0,3,False,5.0,1,False,0.7,0.6,0.75,0.6666666666666666,98.0,46.1,19.9,4.0,89.6,42.7,18.9,-5.7,1.0,0,0
20100073,2001-11-08,2.0,2,False,6.0,1,False,0.7,0.8,1.0,1.0,90.3,42.3,22.9,-4.3,87.0,35.7,22.1,-8.1,1.0,0,0
20100080,2001-11-09,2.0,2,False,1.0,3,True,0.6,0.4,0.6666666666666666,0.75,98.6,42.1,22.0,1.2,99.6,43.2,23.0,0.0,1.0,0,0
20100082,2001-11-09,6.0,1,False,5.0,1,False,0.6,0.6,0.0,0.0,98.2,45.4,22.0,-3.6,97.6,46.4,20.4,6.0,1.0,0,0
20100083,2001-11-09,5.0,2,False,2.0,3,False,1.0,0.9,0.8571428571428571,1.0,103.4,43.9,23.4,10.5,92.0,43.6,21.6,-11.2,1.0,0,0
20100079,2001-11-09,2.0,2,False,3.0,3,False,0.8,0.7,1.0,1.0,96.4,41.1,24.7,1.3,88.6,38.5,17.4,-1.5,1.0,0,0
20100081,2001-11-09,4.0,1,False,2.0,3,False,0.6,0.5,0.5,0.3333333333333333,103.0,43.8,21.9,-0.5,100.7,46.4,20.4,1.2,1.0,0,0
