Game ID,Game Date,Home Team Recent 10 Win Rate,Away Team Recent 10 Win Rate,Home Team Recent 3 Months Win Rate,Away Team Recent 3 Months Win Rate
29900667,2000-02-05,0.5,0.6,0.38095238095238093,0.6956521739130435
29900663,2000-02-05,0.3,0.6,0.42857142857142855,0.5652173913043478
29900662,2000-02-05,0.5,0.9,0.43478260869565216,0.7391304347826086
29900666,2000-02-05,0.6,0.3,0.6923076923076923,0.47619047619047616
29900665,2000-02-05,0.8,0.6,0.6666666666666666,0.5714285714285714
29900676,2000-02-06,0.2,0.5,0.2916666666666667,0.6666666666666666
29900668,2000-02-06,0.8,0.4,0.7083333333333334,0.3076923076923077
29900673,2000-02-06,0.6,0.6,0.6956521739130435,0.5217391304347826
29900669,2000-02-06,0.8,0.5,0.7727272727272727,0.43478260869565216
29900674,2000-02-06,0.7,0.3,0.782608695652174,0.4
29900672,2000-02-06,0.7,0.7,0.6818181818181818,0.6818181818181818
29900671,2000-02-06,0.8,0.6,0.6521739130434783,0.56
29900670,2000-02-06,0.7,0.7,0.5416666666666666,0.75
29900675,2000-02-06,0.4,0.7,0.36363636363636365,0.8636363636363636
29900679,2000-02-07,0.7,0.4,0.6363636363636364,0.2962962962962963
29900680,2000-02-07,0.8,0.9,0.84,0.8333333333333334
29900506,2000-02-07,0.8,0.5,0.8571428571428571,0.5454545454545454
29900677,2000-02-07,0.4,0.8,0.45454545454545453,0.7619047619047619
29900678,2000-02-07,1.0,0.5,0.9090909090909091,0.5652173913043478
29900686,2000-02-08,0.9,0.6,0.85,0.8260869565217391
29900683,2000-02-08,0.6,0.8,0.48,0.8260869565217391
29900682,2000-02-08,0.7,0.7,0.6521739130434783,0.7727272727272727
29900685,2000-02-08,0.7,0.5,0.7916666666666666,0.7142857142857143
29900684,2000-02-08,0.7,0.4,0.8260869565217391,0.4230769230769231
29900681,2000-02-08,0.7,0.7,0.56,0.8181818181818182
29900699,2000-02-09,1.0,1.0,0.85,0.875
29900691,2000-02-09,0.8,0.9,0.8636363636363636,0.8333333333333334
29900692,2000-02-09,0.5,0.7,0.5652173913043478,0.6956521739130435
29900698,2000-02-09,0.8,0.3,0.8461538461538461,0.45454545454545453
29900693,2000-02-09,0.7,0.6,0.6956521739130435,0.5454545454545454
29900687,2000-02-09,0.7,0.7,0.68,0.5833333333333334
29900689,2000-02-09,0.5,1.0,0.4782608695652174,0.7916666666666666
29900690,2000-02-09,0.7,0.8,0.7272727272727273,0.7727272727272727
29900696,2000-02-09,0.5,0.6,0.6666666666666666,0.5416666666666666
29900694,2000-02-09,0.6,0.6,0.6086956521739131,0.5652173913043478
29900697,2000-02-09,0.6,0.6,0.7083333333333334,0.8333333333333334
29900688,2000-02-09,0.8,0.8,0.6666666666666666,0.8181818181818182
29900695,2000-02-09,0.6,0.5,0.5,0.4444444444444444
29900702,2000-02-10,0.9,0.9,0.8571428571428571,0.8421052631578947
29900700,2000-02-10,0.7,0.3,0.8,0.4782608695652174
29900701,2000-02-10,0.3,0.5,0.34782608695652173,0.7272727272727273
29900704,2000-02-15,0.7,1.0,0.7391304347826086,0.88
29900712,2000-02-15,0.6,0.8,0.72,0.8260869565217391
29900715,2000-02-15,0.5,1.0,0.6521739130434783,0.8
29900713,2000-02-15,0.4,0.4,0.2916666666666667,0.2857142857142857
29900708,2000-02-15,0.4,0.4,0.2727272727272727,0.3333333333333333
29900709,2000-02-15,0.8,1.0,0.6521739130434783,0.85
29900714,2000-02-15,0.9,0.6,0.8636363636363636,0.6363636363636364
29900711,2000-02-15,0.7,0.6,0.5,0.6666666666666666
29900705,2000-02-15,0.5,0.8,0.5833333333333334,0.8260869565217391
29900706,2000-02-15,0.8,0.6,0.6666666666666666,0.5416666666666666
29900703,2000-02-15,0.8,0.8,0.68,0.7083333333333334
29900710,2000-02-15,0.6,0.6,0.4782608695652174,0.5384615384615384
29900707,2000-02-15,0.6,0.5,0.625,0.52
29900720,2000-02-16,1.0,0.8,0.8571428571428571,0.782608695652174
29900717,2000-02-16,0.6,1.0,0.5,0.8846153846153846
29900716,2000-02-16,0.8,0.4,0.782608695652174,0.5
29900721,2000-02-16,0.2,1.0,0.28,0.8076923076923077
29900719,2000-02-16,1.0,0.7,0.9130434782608695,0.5652173913043478
29900718,2000-02-16,0.9,0.4,0.8695652173913043,0.3181818181818182
29900723,2000-02-17,0.4,0.5,0.2608695652173913,0.4583333333333333
29900724,2000-02-17,0.5,0.7,0.5833333333333334,0.56
29900725,2000-02-17,0.6,0.7,0.4583333333333333,0.68
29900726,2000-02-17,0.5,0.6,0.6923076923076923,0.5769230769230769
29900722,2000-02-17,0.7,0.9,0.64,0.8095238095238095
29900728,2000-02-18,0.7,0.9,0.6538461538461539,0.84
29900732,2000-02-18,0.7,0.4,0.625,0.6956521739130435
29900735,2000-02-18,0.4,0.7,0.28,0.7916666666666666
29900736,2000-02-18,0.8,0.5,0.8260869565217391,0.42857142857142855
29900730,2000-02-18,0.8,1.0,0.8333333333333334,0.8888888888888888
29900727,2000-02-18,0.7,0.6,0.5769230769230769,0.48
29900734,2000-02-18,0.8,0.7,0.8076923076923077,0.782608695652174
29900733,2000-02-18,0.8,0.7,0.8333333333333334,0.7083333333333334
29900729,2000-02-18,0.6,0.4,0.52,0.30434782608695654
29900737,2000-02-18,1.0,1.0,0.8636363636363636,0.8148148148148148
29900731,2000-02-18,0.8,0.9,0.68,0.8181818181818182
29900739,2000-02-19,0.4,1.0,0.2916666666666667,0.8928571428571429
29900742,2000-02-19,0.6,0.7,0.6666666666666666,0.8
29900738,2000-02-19,0.9,0.7,0.7916666666666666,0.5384615384615384
29900740,2000-02-19,0.4,0.5,0.56,0.7083333333333334
29900741,2000-02-19,0.5,0.8,0.7037037037037037,0.6923076923076923
29900747,2000-02-20,0.8,0.6,0.5185185185185185,0.5384615384615384
29900745,2000-02-20,0.8,0.5,0.6538461538461539,0.64
29900743,2000-02-20,0.7,0.4,0.6666666666666666,0.2916666666666667
29900748,2000-02-20,0.5,1.0,0.3076923076923077,0.8214285714285714
29900746,2000-02-20,0.7,0.9,0.64,0.8333333333333334
29900749,2000-02-20,0.8,0.3,0.8333333333333334,0.27586206896551724
29900744,2000-02-20,0.8,0.7,0.84,0.5
29900752,2000-02-21,0.7,0.6,0.7083333333333334,0.48148148148148145
29900756,2000-02-21,0.5,0.7,0.7142857142857143,0.7916666666666666
29900757,2000-02-21,1.0,0.7,0.8695652173913043,0.8076923076923077
29900755,2000-02-21,0.5,0.6,0.6428571428571429,0.5925925925925926
29900753,2000-02-21,1.0,0.4,0.9166666666666666,0.6153846153846154
29900751,2000-02-21,0.8,0.4,0.6538461538461539,0.68
29900754,2000-02-21,0.9,0.5,0.84,0.6086956521739131
29900750,2000-02-21,0.9,1.0,0.8,0.896551724137931
29900763,2000-02-22,0.8,0.8,0.8148148148148148,0.782608695652174
29900762,2000-02-22,0.6,0.8,0.6153846153846154,0.7916666666666666
29900759,2000-02-22,0.5,0.5,0.4166666666666667,0.5185185185185185
29900764,2000-02-22,0.7,0.7,0.68,0.5384615384615384
29900758,2000-02-22,0.7,0.4,0.5925925925925926,0.28
29900760,2000-02-22,0.7,0.7,0.8076923076923077,0.72
29900761,2000-02-22,0.4,0.5,0.32,0.6923076923076923
29900769,2000-02-23,0.7,0.7,0.72,0.5555555555555556
29900771,2000-02-23,0.7,0.7,0.8,0.8
29900767,2000-02-23,0.7,0.9,0.75,0.8
29900770,2000-02-23,0.3,0.8,0.5384615384615384,0.8
29900768,2000-02-23,0.8,0.4,0.6666666666666666,0.2692307692307692
29900766,2000-02-23,0.7,1.0,0.6428571428571429,0.9
29900765,2000-02-23,0.9,0.8,0.8076923076923077,0.5833333333333334
